codigo;CO_ANO;CO_MES;CO_NCM;CO_UNID;CO_PAIS;SG_UF_NCM;CO_URF;QT_ESTAT;KG_LIQUIDO;VL_FOB;MEDIA_DOL;SITUACAO
2759;2018;5;12019000;21;245;MT;320151;17958;17959540;7305891;3.64;1
2760;2018;4;12019000;21;576;MT;817800;120998;120997730;47194790;3.41;1
2761;2018;8;12019000;21;160;GO;727600;204587;204586929;80298886;3.95;1
2762;2018;7;12019000;21;87;MT;210200;3651500;3651500;1396622;3.82;0
2763;2018;1;12019000;21;160;SP;917800;2500;2500000;948900;3.22;0
2764;2018;6;12019000;21;858;MG;817800;215;215000;90478;3.82;0
2765;2018;8;12019000;21;160;PA;217800;139840;139838958;55609100;3.95;1
2766;2018;6;12019000;21;160;MG;917800;34;34273;14045;3.82;0
2767;2018;9;12019000;21;160;ND;1017700;10000;10000000;3961300;4.09;0
2768;2018;8;12019000;21;160;SC;927700;274105;274104937;106428985;3.95;1
2769;2018;5;12019000;21;160;MT;727600;85266;85265655;34018487;3.64;1
2770;2018;11;12019000;21;676;MA;927502;77;76897;30677;3.81;0
2771;2018;12;12019000;21;160;GO;927700;648;648036;276874;3.88;0
2772;2018;6;12019000;21;160;SP;927700;1975;1975504;806364;3.82;0
2773;2018;7;12019000;21;573;MT;210200;7010000;7010000;2818511;3.82;0
2774;2018;2;12019000;21;160;SP;817800;34343524;99801645;37475043;3.24;1
2775;2018;5;12019000;21;240;PA;210200;7500000;7500000;3150000;3.64;0
2776;2018;10;12019000;21;160;PA;217800;52233;52233713;19163271;3.82;1
2777;2018;2;12019000;21;676;PR;927502;53328;53328390;20891540;3.24;1
2778;2018;9;12019000;21;160;PA;217800;28775;28775067;11186910;4.09;1
2779;2018;3;12019000;21;160;TO;517800;10202;10202000;3897776;3.28;0
2780;2018;3;12019000;21;245;PI;320151;152;151897;56869;3.28;0
2781;2018;12;12019000;21;160;GO;320151;451;450548;175065;3.88;0
2782;2018;2;12019000;21;820;PI;320151;667;667188;253371;3.24;0
2783;2018;8;12019000;21;160;MA;217800;16652;16651724;6742519;3.95;1
2784;2018;7;12019000;21;628;PA;210200;3665820;3665820;1399024;3.82;0
2785;2018;8;12019000;21;850;BA;520100;22409;22409479;8552354;3.95;1
2786;2018;2;12019000;21;820;TO;320151;90;90000;34178;3.24;0
2787;2018;6;12019000;21;607;MA;320151;1047;1047537;399832;3.82;0
2788;2018;9;12019000;21;160;RS;917800;16273;16273313;6410181;4.09;1
2789;2018;5;12019000;21;160;PA;320151;14798;14796741;5949622;3.64;1
2790;2018;3;12019000;21;160;PR;927700;244471;204538954;78972189;3.28;1
2791;2018;11;12019000;21;399;MG;817800;209;208516;81447;3.81;0
2792;2018;3;12019000;21;245;MT;320151;11161;11160822;4582467;3.28;1
2793;2018;11;12019000;21;160;PI;320151;70873;70871818;27323434;3.81;1
2794;2018;3;12019000;21;573;MT;210200;24252720;27629340;11351660;3.28;1
2795;2018;6;12019000;21;160;BA;320151;6600;6600000;2520106;3.82;0
2796;2018;6;12019000;21;245;PA;320151;316;316460;131606;3.82;0
2797;2018;4;12019000;21;827;AM;227600;110;109797;43263;3.41;0
2798;2018;5;12019000;21;245;RO;210200;13000000;13000000;5459228;3.64;1
2799;2018;9;12019000;21;160;TO;517800;1345;1344963;502335;4.09;0
2800;2018;6;12019000;21;160;MT;727600;41112;41114209;16567394;3.82;1
2801;2018;10;12019000;21;160;ND;1017700;1000;1000000;375910;3.82;0
2802;2018;10;12019000;21;160;MG;917800;4423;4423310;1703564;3.82;0
2803;2018;4;12019000;21;160;MT;927700;2942;2942060;1196713;3.41;0
2804;2018;1;12019000;21;573;PR;917800;10044000;54000000;20576000;3.22;1
2805;2018;5;12019000;21;827;ND;217800;23262;23262220;9810609;3.64;1
2806;2018;7;12019000;21;160;SC;927502;6005;6005250;2220441;3.82;0
2807;2018;3;12019000;21;160;TO;217802;1023;1023000;388645;3.28;0
2808;2018;3;12019000;21;827;MT;210200;43246;43246023;18091974;3.28;1
2809;2018;6;12019000;21;245;GO;320151;1000;1000000;384110;3.82;0
2810;2018;11;12019000;21;676;SC;927502;159;158881;63706;3.81;0
2811;2018;8;12019000;21;576;MG;727600;11491;11491324;4511034;3.95;1
2812;2018;6;12019000;21;399;SC;917800;67;67160;28491;3.82;0
2813;2018;6;12019000;21;160;SC;927502;68914;68914290;28055697;3.82;1
2814;2018;7;12019000;21;267;MT;817800;2500;2500000;925000;3.82;0
2815;2018;3;12019000;21;160;MT;817800;238892792;1486473811;570426806;3.28;1
2816;2018;9;12019000;21;776;MT;320151;6000;6000000;2327999;4.09;0
2817;2018;3;12019000;21;161;MT;817800;20141013;31143132;12302862;3.28;1
2818;2018;10;12019000;21;63;MS;147852;33152;33151486;12305351;3.82;1
2819;2018;3;12019000;21;160;MA;320151;98190;98190367;38216818;3.28;1
2820;2018;7;12019000;21;245;GO;817800;10757;10756790;4591213;3.82;1
2821;2018;5;12019000;21;160;GO;727600;142240;142240000;59070549;3.64;1
2822;2018;4;12019000;21;160;SP;817800;234953841;566564040;226341038;3.41;1
2823;2018;5;12019000;21;628;MA;217800;200;200000;81574;3.64;0
2824;2018;11;12019000;21;160;RS;917800;26424;26423902;10369947;3.81;1
2825;2018;7;12019000;21;573;MS;917800;10512;10512400;4383613;3.82;1
2826;2018;4;12019000;21;573;MT;210200;8211600;8211600;3400588;3.41;0
2827;2018;6;12019000;21;372;MS;817800;2200;2200000;933886;3.82;0
2828;2018;9;12019000;21;160;MG;727600;109719;109718804;42009733;4.09;1
2829;2018;9;12019000;21;160;PA;320151;2110;2110062;816961;4.09;0
2830;2018;2;12019000;21;160;GO;927700;12662;12662420;4839231;3.24;1
2831;2018;5;12019000;21;87;PA;210200;11755000;11755000;4846351;3.64;1
2832;2018;9;12019000;21;190;PR;917800;2500;2500000;996775;4.09;0
2833;2018;8;12019000;21;365;MT;817800;16320000;16320000;7118621;3.95;1
2834;2018;6;12019000;21;399;GO;817800;4518;4516712;1812460;3.82;0
2835;2018;4;12019000;21;160;PA;727600;900;900000;349686;3.41;0
2836;2018;7;12019000;21;160;DF;917800;155;154500;64305;3.82;0
2837;2018;9;12019000;21;399;MG;727600;700;700000;271187;4.09;0
2838;2018;5;12019000;21;576;ND;927700;2500;2500000;1044950;3.64;0
2839;2018;2;12019000;21;63;MS;147800;292533;325060;113446;3.24;0
2840;2018;3;12019000;21;493;MT;210200;37437;37436500;14192926;3.28;1
2841;2018;5;12019000;21;850;MT;260151;150;150000;63695;3.64;0
2842;2018;7;12019000;21;160;MS;917800;17939261;289427489;117357513;3.82;1
2843;2018;3;12019000;21;160;MT;217802;56861485;359675283;136309039;3.28;1
2844;2018;5;12019000;21;160;MS;917800;1897806;163888088;68189189;3.64;1
2845;2018;10;12019000;21;160;SC;917800;32571;32570475;12907584;3.82;1
2846;2018;6;12019000;21;160;MT;917800;71602;71602784;28087511;3.82;1
2847;2018;4;12019000;21;607;MA;320151;23388;23387243;9028736;3.41;1
2848;2018;3;12019000;21;160;GO;917800;25493;25493040;10133534;3.28;1
2849;2018;8;12019000;21;160;SP;320151;4000;4000000;1398540;3.95;0
2850;2018;6;12019000;21;827;TO;217800;1000;1000000;416690;3.82;0
2851;2018;6;12019000;21;372;MT;817800;136672;136670690;56200971;3.82;1
2852;2018;3;12019000;21;160;RS;917800;31722;31721708;12570208;3.28;1
2853;2018;9;12019000;21;776;TO;320151;19810;19810773;7947573;4.09;1
2854;2018;5;12019000;21;676;MG;927502;63989;63988530;26344468;3.64;1
2855;2018;5;12019000;21;399;MS;917800;29;28500;13602;3.64;0
2856;2018;5;12019000;21;245;GO;320151;6521;6521356;2786901;3.64;0
2857;2018;7;12019000;21;383;RO;227600;17854;17854170;6513296;3.82;1
2858;2018;1;12019000;21;249;SP;817700;0;0;0;3.22;0
2859;2018;5;12019000;21;399;GO;817800;25612;25611990;10137525;3.64;1
2860;2018;5;12019000;21;59;PR;927700;21;21000;14175;3.64;0
2861;2018;10;12019000;21;399;MA;320151;1000;1000000;404840;3.82;0
2862;2018;5;12019000;21;827;PA;210200;7500000;7500000;3119095;3.64;0
2863;2018;6;12019000;21;372;MG;927502;412;411868;151407;3.82;0
2864;2018;6;12019000;21;827;RO;227600;9999;9998925;3817690;3.82;0
2865;2018;4;12019000;21;160;ES;917800;1;1468;611;3.41;0
2866;2018;8;12019000;21;160;MG;917800;4111;4111158;1594238;3.95;0
2867;2018;6;12019000;21;858;PR;917800;81198;81193603;30830431;3.82;1
2868;2018;4;12019000;21;190;ND;727600;1230;1230346;470287;3.41;0
2869;2018;9;12019000;21;863;SC;917800;132;132305;50271;4.09;0
2870;2018;10;12019000;21;160;ND;927700;48473;48473225;18780576;3.82;1
2871;2018;10;12019000;21;160;SC;1017700;44663;44662990;17175370;3.82;1
2872;2018;6;12019000;21;160;GO;817800;30010573;475137145;192102572;3.82;1
2873;2018;7;12019000;21;628;RO;210200;13319874;14318874;5670603;3.82;1
2874;2018;9;12019000;21;160;MT;727600;18623;18621901;7176721;4.09;1
2875;2018;10;12019000;21;399;TO;320151;1300;1300000;536328;3.82;0
2876;2018;8;12019000;21;160;MT;817800;117850268;433596184;173257091;3.95;1
2877;2018;2;12019000;21;160;TO;320151;1144;1144226;436636;3.24;0
2878;2018;8;12019000;21;160;MT;917800;4775037;24883304;9871159;3.95;1
2879;2018;4;12019000;21;820;MT;210200;32800000;32800000;13161328;3.41;1
2880;2018;10;12019000;21;160;GO;320151;38;37856;14370;3.82;0
2881;2018;5;12019000;21;53;MA;320151;22923;22923297;9111188;3.64;1
2882;2018;9;12019000;21;160;MS;927700;63183;63182607;25941489;4.09;1
2883;2018;4;12019000;21;160;MT;320151;173568;173567866;70134470;3.41;1
2884;2018;11;12019000;21;160;MT;817800;11834;11834138;4613775;3.81;1
2885;2018;5;12019000;21;827;MT;210200;5729130;5729130;2372547;3.64;0
2886;2018;5;12019000;21;399;GO;727600;41650;41650000;17478828;3.64;1
2887;2018;6;12019000;21;245;MT;227600;25690;25691083;10040401;3.82;1
2888;2018;7;12019000;21;161;MG;817800;49;49000;20760;3.82;0
2889;2018;5;12019000;21;576;PR;927700;58016;58015412;23261130;3.64;1
2890;2018;8;12019000;21;573;MS;817800;2500000;2500000;1090475;3.95;0
2891;2018;8;12019000;21;160;GO;320151;1444;1444494;585864;3.95;0
2892;2018;12;12019000;21;160;RS;927700;2652;2651155;1058133;3.88;0
2893;2018;11;12019000;21;399;PA;320151;3800;3800000;1427204;3.81;0
2894;2018;4;12019000;21;160;MT;1017700;618;617730;261602;3.41;0
2895;2018;11;12019000;21;160;PA;217800;23038;23037668;9892586;3.81;1
2896;2018;9;12019000;21;573;DF;917800;8;8316;3471;4.09;0
2897;2018;5;12019000;21;160;PA;210200;7737680;7737680;3217111;3.64;0
2898;2018;2;12019000;21;245;GO;817800;33983;33982650;13773168;3.24;1
2899;2018;6;12019000;21;160;RS;517800;1218;1217641;500000;3.82;0
2900;2018;5;12019000;21;53;MT;320151;17089;17089109;6863199;3.64;1
2901;2018;4;12019000;21;576;RS;927700;3372;3371250;1325811;3.41;0
2902;2018;7;12019000;21;455;MT;817800;812;812000;328211;3.82;0
2903;2018;9;12019000;21;160;MA;320151;89634;89631400;35000279;4.09;1
2904;2018;9;12019000;21;160;MT;320151;25116;25115172;9895361;4.09;1
2905;2018;4;12019000;21;245;PA;217800;2968;2967580;1056735;3.41;0
2906;2018;3;12019000;21;245;RO;210200;10609720;20320000;7845280;3.28;1
2907;2018;12;12019000;21;160;PR;917800;588566;588562519;227208528;3.88;1
2908;2018;2;12019000;21;160;MT;727600;40149;40148711;15382002;3.24;1
2909;2018;8;12019000;21;160;MA;320151;310920;310919449;120763575;3.95;1
2910;2018;5;12019000;21;160;TO;517800;44627;44627419;18779802;3.64;1
2911;2018;6;12019000;21;160;MS;927700;165183;165183826;68016838;3.82;1
2912;2018;3;12019000;21;160;GO;817800;71303858;464768926;180461491;3.28;1
2913;2018;8;12019000;21;190;PR;917800;41644;41643545;18362270;3.95;1
2914;2018;5;12019000;21;245;MA;217800;1091;1091000;414815;3.64;0
2915;2018;5;12019000;21;160;TO;320151;310490;310487758;125134056;3.64;1
2916;2018;5;12019000;21;399;MG;817800;8714;8713507;3454245;3.64;0
2917;2018;4;12019000;21;399;PI;320151;10249;10249180;4001395;3.41;1
2918;2018;6;12019000;21;386;RO;227600;1213;1213037;456575;3.82;0
2919;2018;6;12019000;21;573;PR;917800;14053;14051858;5512289;3.82;1
2920;2018;2;12019000;21;160;RS;1017700;502904;502904466;194045627;3.24;1
2921;2018;4;12019000;21;161;GO;817800;561;560744;211098;3.41;0
2922;2018;6;12019000;21;160;PR;927700;254140;254144816;103428047;3.82;1
2923;2018;4;12019000;21;161;GO;727600;10000;10000000;4144000;3.41;1
2924;2018;5;12019000;21;160;PR;927700;178625;178626025;70087694;3.64;1
2925;2018;4;12019000;21;820;RO;210200;3000000;3000000;1203780;3.41;0
2926;2018;12;12019000;21;160;SC;927502;2433;2432781;846286;3.88;0
2927;2018;7;12019000;21;383;MT;227600;16993;16992870;5958210;3.82;1
2928;2018;4;12019000;21;827;RR;227600;190;190203;74946;3.41;0
2929;2018;4;12019000;21;190;MG;727600;23675;23675491;9587714;3.41;1
2930;2018;1;12019000;21;160;TO;817800;91;90728;32138;3.22;0
2931;2018;3;12019000;21;576;SC;927700;5723;5722910;2244370;3.28;0
2932;2018;6;12019000;21;23;RO;227600;8900;8900000;3519950;3.82;0
2933;2018;4;12019000;21;670;PA;217800;8701;8700000;3211257;3.41;0
2934;2018;7;12019000;21;776;PI;320151;2967;2966832;1084057;3.82;0
2935;2018;10;12019000;21;573;ND;240152;7457;7457280;2958900;3.82;0
2936;2018;6;12019000;21;160;SC;927700;116587;116587568;45679049;3.82;1
2937;2018;9;12019000;21;160;MT;917800;31000;30999820;11571082;4.09;1
2938;2018;6;12019000;21;160;DF;817800;33106207;39308154;16236358;3.82;1
2939;2018;5;12019000;21;160;MT;320151;184446;184445475;75158337;3.64;1
2940;2018;7;12019000;21;573;RO;210200;17144810;17144810;7027111;3.82;1
2941;2018;7;12019000;21;160;GO;320151;2182;2182464;889542;3.82;0
2942;2018;5;12019000;21;538;MT;227600;38516;38515800;16004472;3.64;1
2943;2018;7;12019000;21;245;PA;217800;16566;16569292;6529495;3.82;1
2944;2018;4;12019000;21;160;RS;917800;173301;813738;327042;3.41;0
2945;2018;10;12019000;21;160;PI;320151;171104;171098481;65370670;3.82;1
2946;2018;1;12019000;21;160;GO;727600;92264;92263636;34885356;3.22;1
2947;2018;4;12019000;21;399;MT;817800;53;52625;34958;3.41;0
2948;2018;4;12019000;21;576;MS;817800;1594;1593545;618407;3.41;0
2949;2018;6;12019000;21;160;MT;210200;7710000;7710000;2942445;3.82;0
2950;2018;11;12019000;21;160;ND;320151;5001;5001241;1927178;3.81;0
2951;2018;11;12019000;21;160;MT;217800;1189;1188799;396013;3.81;0
2952;2018;3;12019000;21;53;RO;227600;14399;14398600;5377157;3.28;1
2953;2018;5;12019000;21;628;PA;217800;16000;16000025;6201809;3.64;1
2954;2018;9;12019000;21;160;GO;917800;3432;3431601;1329986;4.09;0
2955;2018;5;12019000;21;190;MT;727600;4030;4030390;1646709;3.64;0
2956;2018;7;12019000;21;161;MT;217800;18800;18800000;7172200;3.82;1
2957;2018;7;12019000;21;776;SP;817800;16365;16364858;5977575;3.82;1
2958;2018;5;12019000;21;160;PA;727600;100;100000;38854;3.64;0
2959;2018;6;12019000;21;573;RO;210200;1120000;1120000;427437;3.82;0
2960;2018;10;12019000;21;160;GO;927700;2650;2650224;1014765;3.82;0
2961;2018;8;12019000;21;399;MA;817600;0;2;1;3.95;0
2962;2018;4;12019000;21;23;PA;217800;32755;32754302;12934787;3.41;1
2963;2018;10;12019000;21;858;MT;817800;812;812000;332238;3.82;0
2964;2018;9;12019000;21;827;PA;217800;8567;8567000;3530487;4.09;0
2965;2018;2;12019000;21;160;SP;917800;10468;10467584;4030019;3.24;1
2966;2018;8;12019000;21;776;RS;927700;1237;1236363;471961;3.95;0
2967;2018;10;12019000;21;160;MT;240152;12794;12794011;4803128;3.82;1
2968;2018;5;12019000;21;53;TO;320151;61394;61394094;23941573;3.64;1
2969;2018;10;12019000;21;160;MA;320151;249637;249637165;97058499;3.82;1
2970;2018;11;12019000;21;160;RS;927502;15616;15616049;5927228;3.81;1
2971;2018;10;12019000;21;160;GO;727600;73874;73872774;28313886;3.82;1
2972;2018;9;12019000;21;53;MA;217800;827;827000;349927;4.09;0
2973;2018;2;12019000;21;628;MT;210200;52387256;99596420;38192685;3.24;1
2974;2018;4;12019000;21;160;SC;927700;53854;53853818;21934147;3.41;1
2975;2018;5;12019000;21;160;RO;227600;18500;18500000;6963215;3.64;1
2976;2018;10;12019000;21;160;ND;917800;105000;105000000;41044540;3.82;1
2977;2018;3;12019000;21;383;MT;227600;10408;10407890;3892551;3.28;0
2978;2018;5;12019000;21;399;MT;727600;277;277000;112427;3.64;0
2979;2018;3;12019000;21;628;MT;210200;54294324;64717414;25539450;3.28;1
2980;2018;5;12019000;21;160;ND;217800;1000;1000000;421740;3.64;0
2981;2018;2;12019000;21;160;RO;227600;8000;8000000;2947920;3.24;0
2982;2018;3;12019000;21;63;MS;147800;2278;2277300;697589;3.28;0
2983;2018;4;12019000;21;160;MA;217800;971;971055;404777;3.41;0
2984;2018;3;12019000;21;372;MG;817800;25302;25301217;9740623;3.28;1
2985;2018;4;12019000;21;271;SP;917800;106;106000;147245;3.41;0
2986;2018;4;12019000;21;160;BA;320151;2000;2000000;760810;3.41;0
2987;2018;3;12019000;21;628;RO;210200;24500000;24500000;9631248;3.28;1
2988;2018;4;12019000;21;776;MG;817800;3831730;10924630;4409584;3.41;1
2989;2018;2;12019000;21;827;MT;210200;27407316;41130000;15643738;3.24;1
2990;2018;6;12019000;21;573;RO;227600;32512;32512780;13033337;3.82;1
2991;2018;5;12019000;21;576;MS;817800;8000;8000;3368;3.64;0
2992;2018;8;12019000;21;160;MA;817800;509820;10320291;4223924;3.95;1
2993;2018;7;12019000;21;820;MT;217800;35200;35200000;12938112;3.82;1
2994;2018;5;12019000;21;160;RO;210200;2550000;2550000;1063280;3.64;0
2995;2018;9;12019000;21;776;MA;320151;14453;14452991;5819166;4.09;1
2996;2018;9;12019000;21;676;PR;917800;32000;32000000;14228480;4.09;1
2997;2018;8;12019000;21;160;ND;927700;9000;9000000;3631140;3.95;0
2998;2018;7;12019000;21;493;MT;210200;36354;36354059;14764474;3.82;1
2999;2018;4;12019000;21;399;PA;217800;10000;10000000;3941740;3.41;0
3000;2018;4;12019000;21;573;RO;210200;20755190;20755190;8595139;3.41;1
3001;2018;9;12019000;21;573;MT;917800;29270;29270000;12296364;4.09;1
3002;2018;10;12019000;21;160;TO;517800;1267;1267223;499496;3.82;0
3003;2018;4;12019000;21;240;RO;210200;13153480;13153480;5277965;3.41;1
3004;2018;3;12019000;21;161;GO;817800;10018018;18027912;7187640;3.28;1
3005;2018;7;12019000;21;827;BA;510552;29224;29223566;11406835;3.82;1
3006;2018;6;12019000;21;372;PA;210200;70000;70000;26715;3.82;0
3007;2018;5;12019000;21;607;MT;217800;28568;28567627;11359305;3.64;1
3008;2018;8;12019000;21;160;PA;727600;28;28000;10879;3.95;0
3009;2018;5;12019000;21;240;RO;210200;5600000;5600000;2352000;3.64;0
3010;2018;8;12019000;21;160;GO;517800;1021;1020850;431197;3.95;0
3011;2018;8;12019000;21;576;GO;727600;4509;4508676;1769926;3.95;0
3012;2018;6;12019000;21;372;MG;817800;42335;42333429;17595265;3.82;1
3013;2018;12;12019000;21;160;ND;817800;45058;45057786;16220803;3.88;1
3014;2018;11;12019000;21;676;RS;927502;33538;33538123;13665665;3.81;1
3015;2018;9;12019000;21;160;GO;1017700;8830;8830000;3381890;4.09;0
3016;2018;11;12019000;21;160;ND;727600;65000;65000000;25942821;3.81;1
3017;2018;9;12019000;21;160;SP;1017700;22266;22266467;8843535;4.09;1
3018;2018;11;12019000;21;160;MT;917800;4912;4911977;1986887;3.81;0
3019;2018;11;12019000;21;399;GO;817800;799;799462;312270;3.81;0
3020;2018;4;12019000;21;81;MG;817800;4300;4300000;1797394;3.41;0
3021;2018;5;12019000;21;160;MT;927700;9432;9432171;3666405;3.64;0
3022;2018;10;12019000;21;676;GO;927502;5203;5202880;2180839;3.82;0
3023;2018;6;12019000;21;827;PA;210200;120000;120000;45797;3.82;0
3024;2018;12;12019000;21;160;MG;917800;62;62208;25070;3.88;0
3025;2018;6;12019000;21;676;MG;927502;30307;30306600;13454009;3.82;1
3026;2018;2;12019000;21;160;DF;727600;5000;5000000;1960850;3.24;0
3027;2018;10;12019000;21;676;GO;817800;14342;14342130;6142447;3.82;1
3028;2018;5;12019000;21;573;AC;227600;6;5800;2292;3.64;0
3029;2018;2;12019000;21;245;MT;227600;7575041;100826730;37827636;3.24;1
3030;2018;7;12019000;21;160;PA;320151;26913;26910755;11068507;3.82;1
3031;2018;6;12019000;21;827;MT;217800;35049991;96956849;38941297;3.82;1
3032;2018;3;12019000;21;573;RO;227600;50324;50322952;18860938;3.28;1
3033;2018;11;12019000;21;160;DF;817800;1593;1593578;653804;3.81;0
3034;2018;7;12019000;21;63;MS;147600;31344;31344168;11995875;3.82;1
3035;2018;3;12019000;21;160;SP;927700;1455;1455280;563357;3.28;0
3036;2018;2;12019000;21;160;RS;917800;2249833;15793752;6091965;3.24;1
3037;2018;5;12019000;21;776;MS;817800;8000;8000;3264;3.64;0
3038;2018;11;12019000;21;160;MS;927700;12000;12000000;4593480;3.81;1
3039;2018;9;12019000;21;160;GO;817800;486804;167122745;67744777;4.09;1
3040;2018;4;12019000;21;245;MT;210200;19948750;19948750;8000309;3.41;1
3041;2018;4;12019000;21;23;MT;217800;154930;154929838;61320702;3.41;1
3042;2018;8;12019000;21;607;MT;217800;36264;36265673;14818304;3.95;1
3043;2018;4;12019000;21;776;MS;817800;10329000;10329000;3977709;3.41;0
3044;2018;11;12019000;21;160;MA;320151;58806;58807673;22963408;3.81;1
3045;2018;1;12019000;21;160;PR;817800;6641;6641390;2472098;3.22;0
3046;2018;11;12019000;21;160;MT;727600;1949;1949460;756645;3.81;0
3047;2018;4;12019000;21;576;PR;927700;8329;8327347;3222785;3.41;0
3048;2018;4;12019000;21;160;DF;727600;14581;14581057;6117977;3.41;1
3049;2018;10;12019000;21;160;MT;320151;42455;42456572;16341772;3.82;1
3050;2018;6;12019000;21;628;MT;210200;6786559;35700000;13884603;3.82;1
3051;2018;6;12019000;21;63;MS;147600;9203480;27135774;10631931;3.82;1
3052;2018;1;12019000;21;160;MT;727600;87088;87088347;32772545;3.22;1
3053;2018;7;12019000;21;160;RS;927700;11407;11406732;4484025;3.82;1
3054;2018;4;12019000;21;399;TO;217800;500;500000;210275;3.41;0
3055;2018;7;12019000;21;245;MT;217800;101570;101570171;39731050;3.82;1
3056;2018;11;12019000;21;160;BA;727600;5800;5800000;2350046;3.81;0
3057;2018;10;12019000;21;776;MT;320151;5401;5401263;2134957;3.82;0
